node_id,distance_to_node,time,ego_id,foe_id,min_ttc,max_drac,pet
cluster_11502623497_1177160337,7.644294325595163e-05,392.5,654,598,2.35,1.9,
cluster_11502623497_1177160337,0.0001354889923431574,400.0,667,576,2.13,2.15,
664446557,7.365633735424983e-05,407.5,255,492,2.01,3.06,
cluster_11502623497_1177160337,0.00013642237638360124,392.0,576,654,1.33,2.42,
1177160864,0.0001237313450561376,407.0,652,440,2.93,1.65,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.0001617481669735557,420.0,689,646,3.02,0.37,1.3
1177211571,9.044151876234276e-05,386.5,473,618,2.75,1.2,
1190128241,0.0001277551923540451,311.5,502,514,1.31,2.94,
1190128241,0.0001277551923540451,326.0,502,519,2.49,1.71,
11843639551,9.971367250189881e-05,367.5,502,462,1.29,1.53,
11843639551,9.876423519852078e-05,376.0,502,627,2.2,2.67,
1190128241,0.0001277551923540451,308.0,514,502,1.31,2.94,
1190128257,0.00016099662533261802,324.5,514,519,1.36,1.54,
1190128241,9.083601682678386e-05,325.0,514,475,2.06,2.35,
11843639551,0.0001377878219061121,368.0,514,462,2.03,1.68,
11843639551,0.0001711970908020756,376.0,514,627,1.47,1.42,
11843639551,0.00018549951548746055,385.5,514,498,2.56,1.6,
cluster_13298747747_13298747748_13298747749_13298747755_#2more,0.0001502581995509324,404.5,310,625,1.35,2.47,
cluster_13298747747_13298747748_13298747749_13298747755_#2more,0.00012627077548286816,405.0,310,559,1.94,2.01,
cluster_13298747750_13298747754_7007141699,6.844147514594404e-05,343.0,298,337,2.17,2.13,
cluster_13298747747_13298747748_13298747749_13298747755_#2more,0.00016461953327982282,352.0,298,576,1.41,2.83,
664472776,8.091133230036145e-05,423.5,503,697,2.98,1.25,
1177212096,0.0001929470741785441,332.5,512,544,1.86,1.37,
cluster_10281958922_663940594,0.00017467354081999979,366.5,512,435,2.81,1.41,
1177160599,2.0254226153105553e-05,423.5,346,659,5.65,2.5,1.38
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00025199256935892474,376.0,504,445,1.3,2.69,
1177160599,0.00011904907813098319,403.5,642,666,1.19,2.61,
1177160599,0.00011904907813098319,403.5,666,642,1.19,2.61,
664472776,8.091133230036145e-05,423.5,697,503,2.98,1.25,
1189036615,0.00011916414955600105,353.5,567,340,1.77,1.11,
1189036615,4.855255207168285e-05,299.0,316,458,1.53,1.46,
1189036615,9.150583006540973e-05,304.0,316,340,2.89,1.35,
1189036615,0.00010070351744506867,301.5,340,458,1.72,1.94,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00025199256935892474,376.0,445,504,1.3,2.69,
8021489624,7.187218238992377e-05,337.5,560,509,2.55,0.58,
8021489624,9.965938886569236e-05,350.5,560,552,2.29,1.57,
1177160599,2.0254226153105553e-05,423.5,659,346,5.65,2.5,1.38
1177211785,0.0001069848075633809,394.0,229,658,1.19,2.29,
8021489624,7.187218238992377e-05,337.5,509,560,2.55,0.58,
10279701147,4.18348256024283e-05,428.0,597,621,2.04,4.28,
10279701147,4.18348256024283e-05,428.0,621,597,2.04,4.28,
cluster_5424222000_664446587,8.34340343626958e-05,427.0,624,644,2.5,2.31,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00025199256935892474,396.0,445,649,1.82,2.46,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0003210953633159838,390.5,527,649,1.07,2.02,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00028978265335718713,398.5,527,504,1.77,2.51,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00025199256935892474,399.0,527,445,2.44,2.13,
cluster_1177212073_13300645524_664471560,8.294189290922871e-05,408.0,229,595,,0.07,1.67
cluster_1177211838_13300645525_13300645528,0.00011092878399514983,332.0,553,521,1.22,3.11,
cluster_1177211838_13300645525_13300645528,0.00011092878399514983,356.0,553,483,2.13,1.84,
cluster_1177211838_13300645525_13300645528,0.00011092878399514983,358.5,553,558,2.97,1.27,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0003210953633159838,390.5,649,527,1.07,2.02,
1189036615,9.150583006540973e-05,304.0,340,316,2.89,1.35,
1177160566,9.227466198498924e-05,331.5,340,525,2.79,2.17,
1189036615,0.00011916414955600105,353.5,340,567,1.77,1.11,
1177160864,1.4929049570349713e-05,428.0,495,568,2.54,3.17,
664472699,5.281752988413488e-05,391.0,572,568,1.29,3.03,
664472699,4.2112382595158814e-05,391.5,572,610,2.85,2.15,
664472776,6.42115530761603e-05,423.5,533,503,1.83,1.08,
1177160864,9.203503722687659e-05,314.5,476,360,1.36,3.05,
1177160864,9.203503722687659e-05,317.5,476,482,2.49,2.34,
1177160864,9.203503722687659e-05,322.5,476,361,2.55,2.11,
664472776,6.42115530761603e-05,423.5,503,533,1.83,1.08,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.00019759508629340133,422.0,557,500,,0.0,1.6
1177161631,0.00011306298569064668,425.0,326,609,1.06,3.79,
13300645527,3.0407531577087794e-05,368.5,516,378,1.55,2.83,
cluster_10917990606_663844223,3.709450453504784e-05,398.0,516,555,,3.47,
1191863749,7.151811880015456e-05,434.5,516,594,2.64,2.22,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0003742193801897341,397.0,217,477,0.99,2.72,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0003180363771704282,409.0,217,649,2.19,2.35,
13300645527,3.0407531577087794e-05,340.0,378,516,1.55,2.83,
1177212096,0.0001929470741785441,332.5,544,512,1.86,1.37,
1177212096,0.0001991886007160128,363.0,544,388,2.32,2.31,
cluster_10281958922_663940594,0.00017467354081999979,363.0,544,435,1.51,2.88,
cluster_10281958922_663940594,0.00010012285513526672,377.5,544,535,2.88,0.61,
cluster_10281958922_663940594,0.0001800449048907385,402.0,544,362,2.0,2.63,
cluster_10281958922_663940594,0.0001800449048907385,410.0,544,513,2.85,2.08,
1177161549,9.490193336210721e-05,360.0,585,600,1.07,3.17,
1177161549,0.00012366393770491143,366.0,585,610,1.69,1.36,
1177161549,0.00012167071977330726,366.5,585,597,2.38,1.35,
1177161549,0.00011967772813890179,381.5,585,549,2.64,2.44,
1177161549,9.490193336210721e-05,360.0,600,585,1.07,3.17,
1177161549,6.846807797006852e-05,366.5,600,380,2.87,2.73,
1177161549,9.490193336210721e-05,369.0,600,610,2.24,2.13,
1177161549,9.490193336210721e-05,370.5,600,597,2.9,1.19,
1177161631,0.00011306298569064668,429.0,326,403,1.74,2.87,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0004020572108404174,417.0,274,217,1.16,2.66,
cluster_11944729366_664471711,7.455653149615902e-05,437.0,664,565,,1.33,1.79
1189036615,4.855255207168285e-05,299.0,458,316,1.53,1.46,
1189036615,0.00010070351744506867,301.5,458,340,1.72,1.94,
664446557,7.365633735424983e-05,407.5,492,255,2.01,3.06,
1177161631,0.00011306298569064668,432.0,326,439,2.25,2.43,
1177160403,5.013368439409336e-05,365.5,401,379,2.77,1.18,
1189868548,0.00010676148125681327,355.5,542,372,2.1,1.95,
cluster_11158897098_664472732,0.0001886627459154055,391.0,626,536,1.35,1.53,
1189036615,0.00013974512170513066,355.5,458,469,2.96,2.51,
1177160864,5.3393514788562e-05,408.5,476,568,1.39,1.96,
1177160864,5.3393514788562e-05,429.5,476,495,2.91,2.58,
cluster_664446535_8507351665_8507351666,0.00018294000853477402,228.5,208,204,1.21,2.69,
cluster_664446535_8507351665_8507351666,0.00018294000853477402,231.0,208,352,2.36,2.2,
cluster_664446535_8507351665_8507351666,0.00018294000853477402,233.0,208,298,2.95,1.88,
cluster_13298747750_13298747754_7007141699,6.844147514594404e-05,301.5,208,332,2.08,1.86,
13300645527,6.346572709315531e-05,304.5,227,378,1.24,2.98,
13300645527,6.346572709315531e-05,368.5,227,516,2.12,2.47,
13300645527,6.346572709315531e-05,371.5,227,391,2.7,2.01,
13300645527,6.346572709315531e-05,376.0,227,569,2.96,2.14,
cluster_13908994425_13908994429_13908994430,0.00011408668211218637,401.0,227,631,0.97,3.76,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00025199256935892474,399.0,445,527,2.44,2.13,
5424222002,4.204735265693567e-05,433.5,574,665,2.0,3.29,
cluster_5424222000_664446587,8.34340343626958e-05,427.0,644,624,2.5,2.31,
1189036615,9.972494790756007e-05,337.5,316,563,1.24,0.82,
1177161483,0.0001283732764318687,341.5,316,363,2.46,2.13,
1177160566,0.0001148334326387464,355.0,316,469,2.45,3.35,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0002471490412034579,305.5,433,496,1.35,2.86,
cluster_13298747751_6469124180,0.00010396160884924556,311.5,433,381,0.95,3.4,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0002471490412034579,315.5,433,468,2.39,2.27,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0002471490412034579,323.0,433,301,2.77,1.7,
cluster_13298747751_6469124180,7.459445355126161e-05,347.0,433,337,1.57,2.69,
cluster_13298747747_13298747748_13298747749_13298747755_#2more,0.000270161274603049,350.5,433,409,2.75,1.38,
cluster_13298747747_13298747748_13298747749_13298747755_#2more,0.000270161274603049,386.0,433,619,2.12,2.09,
cluster_13298747747_13298747748_13298747749_13298747755_#2more,0.000270161274603049,391.5,433,446,2.91,1.26,
1177160403,5.013368439409336e-05,365.5,379,401,2.77,1.18,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0002471490412034579,305.5,496,433,1.35,2.86,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0003025257532306351,315.0,496,468,1.26,2.99,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0003025257532306351,322.5,496,301,2.03,2.26,
cluster_13298747751_6469124180,7.459445355126161e-05,348.5,496,337,2.77,1.78,
cluster_13298747751_6469124180,0.00010396160884924556,348.5,496,381,2.18,2.0,
cluster_13298747751_6469124180,0.00024943330821312556,386.0,496,619,1.07,3.1,
cluster_13298747751_6469124180,0.00024943330821312556,391.5,496,446,1.88,1.81,
1189036615,9.972494790756007e-05,337.5,563,316,1.24,0.82,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00034563419028261285,404.0,527,477,0.99,3.43,
cluster_11158897098_664472732,0.0001886627459154055,391.0,536,626,1.35,1.53,
cluster_11158897098_664472732,0.00010607818230628062,430.5,536,692,2.22,3.06,
1191863749,7.151811880015456e-05,434.5,594,516,2.64,2.22,
1177160399,6.938305102765993e-05,418.5,655,601,2.78,0.55,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0003742193801897341,383.5,477,217,0.99,2.72,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00034563419028261285,404.0,477,527,0.99,3.43,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0003180363771704282,404.5,477,649,1.69,2.9,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.00028978265335718713,405.0,477,504,2.05,2.48,
cluster_11158897098_664472732,0.00010607818230628062,430.5,692,536,2.22,3.06,
cluster_664446535_8507351665_8507351666,0.00018294000853477402,228.5,204,208,1.21,2.69,
cluster_664446535_8507351665_8507351666,0.00014249252264428931,229.0,204,242,2.07,2.6,
cluster_664446535_8507351665_8507351666,0.00010303391692855376,229.5,204,224,2.6,2.33,
cluster_664446535_8507351665_8507351666,0.00014249252264428931,268.5,204,292,2.9,2.3,
8021489624,8.725933719663674e-05,304.0,204,332,1.39,2.45,
cluster_13298747747_13298747748_13298747749_13298747755_#2more,8.824151162505798e-05,335.0,204,509,2.5,2.09,18.57
664472699,5.281752988413488e-05,391.0,568,572,1.29,3.03,
1177160864,5.3393514788562e-05,408.5,568,476,1.39,1.96,
1177160864,1.4929049570349713e-05,428.0,568,495,2.54,3.17,
1177161483,1.4294993902584938e-05,439.5,603,609,2.03,4.67,4.89
cluster_11944729366_664471711,7.455653149615902e-05,437.0,664,679,2.52,1.41,4.36
1177160779,1.5598315905235563e-05,439.5,728,509,3.57,2.73,0.85
1177160779,1.5598315905235563e-05,439.5,509,728,3.57,2.73,0.85
1177161483,1.4294993902584938e-05,439.5,603,403,1.08,3.58,3.55
cluster_10560867453_663943486,0.00011056551692321105,441.5,470,645,1.58,2.53,
1177212096,0.0001942068756160347,401.5,512,362,1.16,3.09,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0002203001156506365,438.5,588,692,2.73,2.0,
1177160399,6.938305102765993e-05,418.5,601,655,2.78,0.55,
5424222002,4.204735265693567e-05,433.5,665,574,2.0,3.29,
1177212096,0.0001942068756160347,403.0,512,410,2.52,1.99,
cluster_1177212073_13300645524_664471560,0.00016729280856979503,308.0,505,457,1.86,2.29,
cluster_1177211838_13300645525_13300645528,0.00013672362916739562,314.0,505,524,2.84,0.67,
11843639551,4.537969609069706e-05,374.5,462,177,2.6,1.98,
11843639551,0.00013872247905409826,376.0,462,627,1.27,1.82,
1177161483,0.00010494040058267115,341.0,363,563,1.19,2.39,
1177161483,0.0001283732764318687,342.0,363,316,2.46,2.13,
1190128211,9.189733767905996e-05,315.0,483,521,0.99,2.25,
1177211785,0.00011987180067032146,334.0,483,558,1.63,0.99,
cluster_1177212073_13300645524_664471560,0.00016729280856979503,336.0,483,547,2.16,1.91,
cluster_1177212073_13300645524_664471560,0.00016729280856979503,351.0,483,539,2.46,2.39,
cluster_1177211838_13300645525_13300645528,0.00011092878399514983,356.0,483,553,2.13,1.84,
cluster_1177211838_13300645525_13300645528,8.459605890151932e-05,357.5,483,473,2.55,1.57,
11843639551,0.00016766780120182237,376.0,519,627,2.61,0.87,
11843639551,9.433970257728223e-05,424.5,673,521,1.76,2.21,
664446599,2.492244827980409e-05,449.0,716,726,,2.99,1.75
664446599,2.2093097027441884e-05,446.5,726,716,2.35,2.99,1.75
1177161219,5.4712767380693895e-05,410.5,549,528,2.12,3.35,
cluster_11944729366_664471711,8.984270284072392e-05,441.5,586,679,2.6,2.73,
cluster_10560867453_663943486,0.00011056551692321105,441.5,645,470,1.58,2.53,7.81
1177161483,1.4294993902584938e-05,440.0,603,439,5.65,0.56,1.05
1176978438,3.80785737010377e-05,452.0,346,612,2.71,2.73,3.02
1177160566,0.00015073343037630258,354.5,469,363,1.72,3.84,
cluster_1177211304_1177211692,0.00014417279654011607,218.5,252,262,1.5,1.35,
1190128211,9.189733767905996e-05,315.0,521,483,0.99,2.25,
cluster_1177211838_13300645525_13300645528,0.00011092878399514983,332.0,521,553,1.22,3.11,
cluster_1177212073_13300645524_664471560,0.00013414391658935341,333.0,521,473,2.06,1.86,
cluster_1177212073_13300645524_664471560,0.00014280732914767556,334.0,521,558,2.42,1.05,
cluster_1177212073_13300645524_664471560,0.00014280732914767556,336.0,521,547,2.59,1.92,
cluster_1177212073_13300645524_664471560,0.00014280732914767556,351.5,521,539,2.89,1.79,
cluster_1177211838_13300645525_13300645528,8.459605890151932e-05,355.0,521,473,1.62,2.39,
1177161219,5.4712767380693895e-05,410.5,528,549,2.12,3.35,
13300645527,3.8147243780216634e-05,397.5,252,539,2.96,0.71,
13300645527,3.2387041986748246e-05,402.5,252,540,1.29,1.47,
1177212157,5.359226631167638e-05,412.0,252,656,2.44,0.52,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.00023462184880951022,306.0,457,500,2.04,1.25,
cluster_1177212073_13300645524_664471560,0.00019315753762244733,307.5,457,499,1.22,2.55,
cluster_1177212073_13300645524_664471560,0.00016729280856979503,308.0,457,505,1.86,2.29,
cluster_1177212073_13300645524_664471560,0.00014280732914767556,308.5,457,407,2.27,1.99,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.00023462184880951022,306.0,500,457,2.04,1.25,
cluster_1177212073_13300645524_664471560,0.00010606364851872946,310.0,500,513,2.82,0.97,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.00020326736811483403,379.0,500,407,2.84,0.68,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0002390616290340967,418.5,500,627,1.58,2.84,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.00019759508629340133,422.0,500,557,,0.0,1.6
1177160691,1.965132145092919e-05,447.5,742,609,2.76,3.2,6.12
1177212157,9.179562158760803e-05,404.5,656,390,1.34,2.68,
1177160566,0.00015073343037630258,354.5,363,469,1.72,3.84,
11843639551,9.433970257728223e-05,424.5,521,673,1.76,2.21,
11843639551,9.433970257728223e-05,441.0,521,573,2.16,2.71,
1177161219,0.00010200880055214587,454.0,588,500,2.37,2.9,
cluster_663842376_663944135,0.00011680234649300044,444.5,608,733,1.25,3.01,
1176978438,3.80785737010377e-05,452.0,612,346,2.71,2.73,3.02
cluster_1177160373_664472773,8.727566924244252e-05,443.5,720,697,,0.0,1.33
1177161483,0.00010494040058267115,341.0,563,363,1.19,2.39,
1177160403,5.160697091599688e-05,444.0,640,292,2.08,2.26,
1177212157,9.179562158760803e-05,404.5,656,486,2.94,1.51,
1177212157,5.359226631167638e-05,416.0,656,252,2.44,0.52,
13300645527,3.4683348884618054e-05,416.0,656,540,2.67,2.06,
cluster_664446535_8507351665_8507351666,8.889214985863714e-05,333.0,425,131,1.03,2.93,
1177161219,0.00010200880055214587,454.0,500,588,2.37,2.9,
1177160403,5.160697091599688e-05,444.0,292,640,2.08,2.26,
cluster_664446535_8507351665_8507351666,0.00035081198341235467,336.0,425,526,2.07,2.38,
cluster_664446535_8507351665_8507351666,0.00035081198341235467,339.5,425,419,2.61,2.48,
cluster_664446535_8507351665_8507351666,0.00035081198341235467,349.5,425,414,2.96,2.23,
664446594,2.4390496451000442e-05,455.5,704,716,,3.01,1.29
664446594,2.4390496451000442e-05,453.0,716,704,,3.01,1.29
1177211785,0.00010588205764476732,391.5,614,561,1.76,2.53,
cluster_1190128285_13300645523_13300645535,6.791041751811666e-05,392.0,614,653,1.64,3.49,
cluster_1177212073_13300645524_664471560,0.00013414391658935341,393.0,614,656,2.69,0.92,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0001690140765550736,456.5,663,476,2.04,1.18,1.28
1177160566,7.895461146919254e-05,366.0,442,469,1.13,3.25,
1177211785,7.609284225216298e-05,395.0,614,573,2.16,2.55,
1177211896,7.733672735247537e-05,449.0,743,730,2.98,0.92,
1177212096,5.4121844608572926e-05,368.0,580,513,2.63,1.54,
1177212096,9.206596391584896e-05,412.5,580,410,2.75,1.71,
1177212096,5.4121844608572926e-05,368.0,513,580,2.63,1.54,
1177212096,9.111468933094909e-05,408.5,513,410,1.05,3.58,
1177212096,0.00015404983182435166,409.0,513,362,2.16,2.74,
1177212096,0.0001942068756160347,409.5,513,512,2.5,2.37,
cluster_10281958922_663940594,0.0001800449048907385,410.0,513,544,2.85,2.08,
cluster_11944729366_664471711,0.0002545509182337586,400.0,535,258,1.0,2.74,
cluster_11944729366_664471711,0.00021985610942984392,400.5,535,283,1.79,2.12,
cluster_11944729366_664471711,0.0001958651766622707,400.5,535,321,2.28,1.83,
cluster_11944729366_664471711,0.00017301914923996406,401.0,535,150,2.73,1.61,
1177161631,5.984360885013393e-05,453.0,708,563,2.68,1.9,
cluster_1177212073_13300645524_664471560,0.0001709781750964106,437.5,729,699,1.29,2.9,
1174832475,1.3974613425092938e-05,450.5,694,715,5.27,3.01,5.71
10279701147,8.372259289017591e-05,435.0,633,697,2.64,1.17,
cluster_1177212073_13300645524_664471560,0.00014788173569928956,420.5,678,699,1.03,3.64,
10279701147,8.372259289017591e-05,435.0,697,633,2.64,1.17,
cluster_1177160373_664472773,8.727566924244252e-05,443.5,697,720,,0.0,1.33
cluster_1177212073_13300645524_664471560,0.00014788173569928956,420.5,699,678,1.03,3.64,
cluster_663842376_663944135,0.0001519443834068369,446.5,204,629,1.28,2.32,
cluster_663842376_663944135,0.0001289608461299041,454.0,204,624,1.96,2.39,
cluster_663842376_663944135,0.0001749954512073714,462.5,204,630,2.01,2.58,
10279701147,0.0002703995631962397,406.5,261,535,1.02,3.74,
cluster_663842376_663944135,0.0001749954512073714,462.5,630,204,2.01,2.58,
cluster_10560867453_663943486,0.00018845004279399984,369.5,314,395,1.21,2.72,
cluster_10560867453_663943486,0.00018845004279399984,420.5,314,394,1.87,2.43,
cluster_10560867453_663943486,0.00018845004279399984,369.5,395,314,1.21,2.72,
